,Square_id,Time_Interval,Fronthaul_Gbps,eMBB,mMTC,URLLC
74,5061,12,1961.0081046886137,1921.7879425948413,17.64907294219752,9.805040523443068
75,5061,12,2265.983169772839,2106.597235507525,19.346301142416042,10.747945079120026
76,5061,12,2142.279209795432,2099.4336255995236,19.28051288815889,10.71139604897716
77,5061,12,1957.8263547762087,1918.6698276806846,17.62043719298588,9.789131773881044
78,5061,13,1988.7098069514452,1948.9356108124164,17.898388262563007,9.943549034757226
79,5061,13,1990.8901894051733,1951.0723856170698,17.91801170464656,9.954450947025867
80,5061,13,1942.3980684405435,1903.5501070717326,17.48158261596489,9.711990342202718
81,5061,13,2384.763346317851,2088.359399984416,19.17881081618341,10.654894897879675
82,5061,13,2375.734428766832,2273.1686928971,20.876039016401933,11.597799453556632
83,5061,13,2551.9429703765422,2457.9779858097836,22.573267216620454,12.54070400923359
84,5061,14,2307.2805229977125,2273.1686928971,20.876039016401933,11.597799453556632
85,5061,14,2456.358252858323,2407.2310878011563,22.107224275724903,12.281791264291614
86,5061,14,2218.5601671190498,2222.4217948884725,20.40999607550638,11.338886708614657
87,5061,14,2805.801395109319,2407.2310878011563,22.107224275724903,12.281791264291614
88,5061,14,2208.393651156709,2222.4217948884725,20.40999607550638,11.338886708614657
89,5061,14,2254.944255135921,2209.8453700332025,20.29449829622329,11.274721275679607
90,5061,15,2329.023360690215,2282.442893476411,20.961210246211934,11.645116803451076
91,5061,15,2926.299491784848,2467.2521863890947,22.658438446430456,12.588021359128033
92,5061,15,2703.1251915847847,2649.062687753089,24.32812672426306,13.515625957923923
93,5061,15,2751.6544573502183,2696.621368203214,24.764890116151964,13.758272286751092
94,5061,15,2437.273321379286,2511.81207529053,23.067661915933442,12.815367731074135
95,5061,15,2345.2550951041612,2327.0027823778464,21.37043371571492,11.872463175397177
96,5061,16,2965.2885956700993,2511.81207529053,23.067661915933442,12.815367731074135
97,5061,16,2341.867533043588,2327.0027823778464,21.37043371571492,11.872463175397177
98,5061,16,2411.040562887329,2362.8197516295822,21.699365065985962,12.055202814436646
99,5061,16,3207.121115471496,2547.629044542266,23.396593266204484,12.998107370113603
100,5061,16,3130.856652701103,2732.4383374549498,25.093821466423005,13.94101192579056
101,5061,16,2826.841290944629,2770.304465125736,25.44157161850166,14.134206454723143
102,5061,17,2660.138887287373,2606.9361095416257,23.941249985586357,13.300694436436865
103,5061,17,2688.625934782696,2634.8534160870418,24.19763341304426,13.443129673913479
104,5061,17,2439.766319525078,2450.044123174358,22.50040521282574,12.500225118236521
105,5061,17,2483.4429430142386,2433.774084153954,22.350986487128147,12.417214715071193
106,5061,17,2456.06136499566,2406.9401376957467,22.10455228496094,12.2803068249783
107,5061,17,3410.4744730580396,2591.7494306084304,23.80178048517946,13.223211380655258
108,5061,18,2443.0114581870475,2406.9401376957467,22.10455228496094,12.2803068249783
109,5061,18,2535.1099843819,2484.4077846942623,22.8159898594371,12.675549921909502
110,5061,18,3231.0145827819288,2669.217077606946,24.51321805965562,13.618454477586459
111,5061,18,2289.630782041684,2484.4077846942623,22.8159898594371,12.675549921909502
112,5061,18,2171.371907122785,2299.5984917815786,21.118761659218578,11.732645366232545
113,5061,18,3390.179851956771,2484.4077846942623,22.8159898594371,12.675549921909502
114,5061,19,2086.5824506128824,2299.5984917815786,21.118761659218578,11.732645366232545
115,5061,19,1878.9788750798841,2114.789198868895,19.421533459000056,10.789740810555587
116,5061,19,1899.8248223431792,1929.979905956211,17.724305258781534,9.84683625487863
117,5061,19,1698.6712070246383,1745.1706130435273,16.027077058563012,8.903931699201673
118,5061,19,1435.976805734119,1560.3613201308435,14.329848858344489,7.961027143524715
119,5061,19,1497.020528905084,1467.0801183269823,13.473184760145754,7.485102644525419
120,5061,20,1636.8841626876583,1604.1464794339051,14.731957464188923,8.184420813438292
121,5061,20,1515.01456435213,1484.7142730650874,13.635131079169168,7.57507282176065
122,5061,20,1393.8698176957932,1365.9924213418774,12.544828359262139,6.969349088478967
123,5061,20,1298.6433828746028,1272.6705152171107,11.687790445871425,6.493216914373014
124,5061,20,1326.3095084737731,1299.7833183042976,11.936785576263958,6.631547542368866
125,5061,20,1551.0777194366879,1484.5926112169814,13.634013776482481,7.574452098045823
126,5061,21,1276.568167822422,1299.7833183042976,11.936785576263958,6.631547542368866
127,5061,21,1239.475883420482,1214.6863657520723,11.155282950784336,6.19737941710241
128,5061,21,1336.7329079820565,1309.9982498224153,12.030596171838507,6.683664539910283
129,5061,21,1143.423455299937,1125.1889569097316,10.333367971619984,5.740759984233326
130,5061,21,1511.039399574942,1309.9982498224153,12.030596171838507,6.683664539910283
131,5061,21,1996.2432292394128,1494.807542735099,13.72782437205703,7.62656909558724
132,5061,22,1300.5827884287876,1309.9982498224153,12.030596171838507,6.683664539910283
133,5061,22,1279.1727478318442,1253.5892928752073,11.512554730486597,6.395863739159221
134,5061,22,1208.2173416019525,1184.0529947699135,10.873956074417572,6.041086708009763
135,5061,22,1419.1192724366047,1368.862287682597,12.571184274636096,6.98399126368672
136,5061,22,1199.4462891518865,1184.0529947699133,10.873956074417572,6.041086708009763
137,5061,22,1047.8964272026421,1026.9384986585892,9.43106784482378,5.239482136013211
138,5061,23,810.442958358306,842.1292057459056,7.733839644605256,4.296577580336254
139,5061,23,940.7051528626822,921.8910498054286,8.46634637576414,4.703525764313411
140,5061,23,853.1716593380535,836.1082261512923,7.67854493404248,4.265858296690268
141,5061,23,807.8207803833077,791.6643647756415,7.270387023449769,4.039103901916539
142,5061,23,1181.7850160830358,976.4736576883251,8.967615223668291,4.982008457593496
143,5061,23,812.5915442318843,796.3397133472466,7.313323898086958,4.062957721159422
0,5160,0,561.9974389433511,550.757490164484,5.0579769504901595,2.8099871947167556
1,5160,0,442.6150163239578,450.27532547457383,4.13518156048078,2.2973230891559897
2,5160,0,328.2967180782473,349.79316078466366,3.212386170471401,1.7846589835952236
3,5160,0,277.7717192859928,272.2162849002729,2.499945473573935,1.388858596429964
4,5160,0,255.21480040053868,250.1105043925279,2.2969332036048478,1.2760740020026935
5,5160,0,307.82746040528764,301.6709111971819,2.7704471436475884,1.5391373020264383
